location,weekday,hour,Present,unoccupied_rate
"-37.81394634791999, 144.95651214629643",Monday,9,1.0,0.0
"-37.81395123634358, 144.96804003047197",Sunday,11,0.0,1.0
"-37.813955063716854, 144.95648172021134",Monday,9,0.0,1.0
"-37.813960062508556, 144.96875447706643",Sunday,6,0.0,1.0
"-37.81396103533511, 144.95611995533756",Monday,8,1.0,0.0
"-37.81396863389123, 144.9424133997139",Sunday,12,0.0,1.0
"-37.813971109346014, 144.9679724394694",Sunday,13,0.0,1.0
"-37.81397756150945, 144.9547469022172",Sunday,13,0.0,1.0
"-37.81397832769697, 144.9560589114264",Monday,9,1.0,0.0
"-37.81398180514711, 144.95638776477483",Monday,6,0.0,1.0
"-37.813986854268634, 144.9412126802025",Sunday,11,1.0,0.0
"-37.81398845485765, 144.95752651883566",Sunday,20,1.0,0.0
"-37.8139898552813, 144.95635971721026",Monday,8,1.0,0.0
"-37.81399026796555, 144.96790747269955",Sunday,12,0.0,1.0
"-37.81399372704034, 144.9777442225083",Sunday,10,0.0,1.0
"-37.813997615293914, 144.95633234690246",Monday,9,1.0,0.0
"-37.814005248725564, 144.95630569160573",Monday,8,1.0,0.0
"-37.814009141040444, 144.9545079010345",Sunday,13,0.0,1.0
"-37.814010865674746, 144.96877776293968",Monday,22,0.0,1.0
"-37.81401212767456, 144.98282095415396",Sunday,10,1.0,0.0
"-37.814012968403425, 144.95627874662682",Monday,9,0.0,1.0
"-37.814020744545346, 144.9562514667447",Monday,7,1.0,0.0
"-37.81402281577406, 144.94249677884966",Sunday,10,1.0,0.0
"-37.8140288456458, 144.95622318672991",Monday,2,1.0,0.0
"-37.81403349531159, 144.94124113346405",Sunday,7,1.0,0.0
"-37.81403718207551, 144.95619407317267",Monday,6,1.0,0.0
"-37.81403788673833, 144.96854058670203",Tuesday,4,0.0,1.0
"-37.814043486879456, 144.95755177178006",Sunday,23,1.0,0.0
"-37.81404552354326, 144.9777355293637",Sunday,13,0.0,1.0
"-37.81404786900126, 144.96770882038703",Sunday,12,0.0,1.0
"-37.81406166881729, 144.96880104997948",Sunday,13,0.0,1.0
"-37.81406297897234, 144.95453295225116",Sunday,12,0.0,1.0
"-37.814063575157334, 144.98281208151866",Sunday,9,0.0,1.0
"-37.81406750223225, 144.96764234105655",Sunday,13,1.0,0.0
"-37.81407176893043, 144.95572988624758",Monday,9,0.0,1.0
"-37.81407650770325, 144.96002484553657",Wednesday,1,0.0,1.0
"-37.814076722039104, 144.94258042924025",Sunday,13,0.0,1.0
"-37.81408762772115, 144.96757418450449",Sunday,13,0.0,1.0
"-37.81409629462509, 144.9563297765231",Wednesday,22,0.0,1.0
"-37.81409731914398, 144.97772681570615",Sunday,6,0.0,1.0
"-37.81410625753465, 144.95992239163894",Sunday,10,0.0,1.0
"-37.81410774949788, 144.96750611392437",Sunday,11,0.0,1.0
"-37.8141078113969, 144.968573043307",Tuesday,4,0.0,1.0
"-37.81411247197535, 144.96882433591503",Sunday,13,0.0,1.0
"-37.81411556139862, 144.98280316670127",Sunday,7,0.0,1.0
"-37.81411697127494, 144.95455802761114",Sunday,13,0.0,1.0
"-37.8141251853708, 144.959856656039",Sunday,13,0.0,1.0
"-37.814125449194, 144.95553953521332",Monday,9,0.0,1.0
"-37.814139620901145, 144.9742325651239",Sunday,13,0.0,1.0
"-37.81414297118688, 144.9554777145556",Monday,8,0.0,1.0
"-37.81414342826124, 144.93736491809432",Sunday,10,0.0,1.0
"-37.814143788704314, 144.95979292327627",Sunday,11,0.0,1.0
"-37.814149118404785, 144.97771810263913",Sunday,13,0.0,1.0
"-37.81415024868862, 144.96043413985802",Sunday,11,0.0,1.0
"-37.81415684250254, 144.96859582591492",Tuesday,3,1.0,0.0
"-37.81416327510976, 144.96884762301715",Sunday,12,1.0,0.0
"-37.81416745867731, 144.98279432338995",Sunday,7,0.0,1.0
"-37.81416846039663, 144.96872667889681",Tuesday,4,0.0,1.0
"-37.81416846859752, 144.9557347073744",Monday,9,1.0,0.0
"-37.81417147591114, 144.95458321900304",Sunday,12,1.0,0.0
"-37.81417689573722, 144.9557051436189",Monday,8,1.0,0.0
"-37.81418512579343, 144.95567630033878",Monday,9,1.0,0.0
"-37.81418708917743, 144.9603241836145",Sunday,12,0.0,1.0
"-37.81419221484805, 144.96873735485678",Tuesday,4,1.0,0.0
"-37.81419223311255, 144.93739423614537",Sunday,12,0.0,1.0
"-37.814193382180775, 144.9556474335151",Monday,9,1.0,0.0
"-37.814201565097214, 144.95561859039697",Monday,9,1.0,0.0
"-37.81420358514674, 144.96045850918097",Sunday,11,0.0,1.0
"-37.814205155104744, 144.95595242244616",Thursday,1,0.0,1.0
"-37.814205775020824, 144.96861855008223",Wednesday,0,1.0,0.0
"-37.81420996856248, 144.95558927833048",Monday,9,0.0,1.0
"-37.814210792106685, 144.96033506784264",Sunday,13,0.0,1.0
"-37.81421407825971, 144.96887091645692",Sunday,12,0.0,1.0
"-37.814215967467725, 144.9687480308728",Tuesday,4,0.0,1.0
"-37.81421779336087, 144.97426891533655",Sunday,12,0.0,1.0
"-37.81421830513031, 144.95556010864127",Monday,9,0.0,1.0
"-37.81421891657284, 144.98278540449215",Sunday,6,0.0,1.0
"-37.81422661034884, 144.95553085169536",Monday,1,1.0,0.0
"-37.814234712094375, 144.95550228370277",Monday,7,1.0,0.0
"-37.814239729182205, 144.96875871007944",Tuesday,4,1.0,0.0
"-37.81424102885472, 144.9374236351444",Sunday,12,0.0,1.0
"-37.81424148169654, 144.97109066970916",Tuesday,22,1.0,0.0
"-37.81424287000405, 144.95547382216665",Monday,0,1.0,0.0
"-37.814251327430625, 144.95544452570135",Monday,7,1.0,0.0
"-37.81425695347065, 144.96048296946535",Sunday,12,0.0,1.0
"-37.81425734115078, 144.9686424943515",Saturday,23,0.0,1.0
"-37.81425974119931, 144.95541478498689",Monday,8,1.0,0.0
"-37.814261128001256, 144.96035819165826",Sunday,12,0.0,1.0
"-37.81426349951171, 144.96876939303223",Saturday,23,1.0,0.0
"-37.814264881395786, 144.96889419617943",Sunday,11,0.0,1.0
"-37.81426809230024, 144.95538539765067",Monday,9,1.0,0.0
"-37.814270108503734, 144.98277664685122",Sunday,10,0.0,1.0
"-37.81427626659823, 144.95535685511834",Saturday,1,0.0,1.0
"-37.8142836454632, 144.96036852450464",Sunday,11,0.0,1.0
"-37.814284589557076, 144.95532799093056",Monday,7,1.0,0.0
"-37.81428852546001, 144.96878064075162",Tuesday,4,1.0,0.0
"-37.81428979308582, 144.9374532925529",Sunday,11,0.0,1.0
"-37.81429416557771, 144.95927261553263",Sunday,10,1.0,0.0
"-37.814306163364876, 144.96037886545093",Sunday,12,0.0,1.0
"-37.81430890820657, 144.96866643920868",Tuesday,4,1.0,0.0
"-37.81430903187102, 144.96050671350852",Sunday,9,0.0,1.0
"-37.81431443906632, 144.96680208673934",Sunday,13,0.0,1.0
"-37.81431568452783, 144.968917483881",Saturday,7,1.0,0.0
"-37.814321100989616, 144.95518948830284",Monday,5,1.0,0.0
"-37.814321856229725, 144.98276778517476",Sunday,7,0.0,1.0
"-37.814328715458686, 144.96038922625524",Sunday,11,0.0,1.0
"-37.8143292550021, 144.95516107166046",Monday,8,1.0,0.0
"-37.8143324569225, 144.96674067593074",Sunday,12,0.0,1.0
"-37.81433784981002, 144.968802858015",Saturday,23,1.0,0.0
"-37.81433845861139, 144.93748277187038",Sunday,12,1.0,0.0
"-37.814359846257474, 144.9605299598744",Sunday,7,0.0,1.0
"-37.81436046663239, 144.96869038794887",Tuesday,3,1.0,0.0
"-37.81436063653405, 144.96881309882076",Tuesday,5,1.0,0.0
"-37.81436649219873, 144.96894077268746",Sunday,9,1.0,0.0
"-37.81437396594851, 144.98275884796442",Sunday,10,0.0,1.0
"-37.81437430555558, 144.97008212001896",Sunday,13,0.0,1.0
"-37.81437709772807, 144.96041144879027",Sunday,12,1.0,0.0
"-37.81438396365972, 144.9688235832121",Tuesday,4,0.0,1.0
"-37.81438558842542, 144.93982962481354",Sunday,12,0.0,1.0
"-37.81438711924288, 144.93751245168374",Sunday,13,0.0,1.0
"-37.81438973865933, 144.96654638342596",Sunday,13,0.0,1.0
"-37.81439652965871, 144.97000768448848",Sunday,13,0.0,1.0
"-37.814401290272365, 144.96042255175155",Sunday,13,1.0,0.0
"-37.81440744563561, 144.9688341372144",Thursday,22,0.0,1.0
"-37.81441288536085, 144.96871471911504",Tuesday,4,1.0,0.0
"-37.81441729985575, 144.96896406095732",Sunday,10,1.0,0.0
"-37.8144249931935, 144.9604334680899",Sunday,10,0.0,1.0
"-37.81442568082309, 144.98274996339433",Sunday,10,0.0,1.0
"-37.81442679704464, 144.9740309403058",Sunday,12,0.0,1.0
"-37.814427556545596, 144.96056074711407",Sunday,11,0.0,1.0
"-37.81443007116168, 144.9688443057432",Tuesday,4,1.0,0.0
"-37.81443301063047, 144.9375402290621",Sunday,13,0.0,1.0
"-37.81443674439306, 144.93986060733064",Sunday,13,0.0,1.0
"-37.81444498555172, 144.97396859614634",Sunday,11,0.0,1.0
"-37.81444868972198, 144.96044432203456",Sunday,12,0.0,1.0
"-37.814448830032916, 144.97174636306153",Sunday,12,1.0,0.0
"-37.81445232747655, 144.96885430893008",Tuesday,3,1.0,0.0
"-37.81446444012603, 144.96873866896908",Tuesday,4,0.0,1.0
"-37.81447282233057, 144.96045538529688",Sunday,13,0.0,1.0
"-37.81447461381916, 144.97460422172057",Sunday,2,1.0,0.0
"-37.81447715309443, 144.98274110780673",Sunday,10,0.0,1.0
"-37.81447827015902, 144.96058384615935",Sunday,13,0.0,1.0
"-37.814487901283876, 144.93989158986483",Sunday,6,1.0,0.0
"-37.81449048070375, 144.97159578905166",Sunday,13,0.0,1.0
"-37.814502169560754, 144.96887680361226",Tuesday,3,1.0,0.0
"-37.814503291490865, 144.97177166122975",Sunday,13,0.0,1.0
"-37.81451506643333, 144.97372858387934",Sunday,12,0.0,1.0
"-37.81451515095033, 144.9687622235785",Tuesday,4,0.0,1.0
"-37.814521147766975, 144.96047755753972",Sunday,11,0.0,1.0
"-37.81452552939284, 144.96888722038625",Saturday,23,1.0,0.0
"-37.81452914354371, 144.97462955185944",Sunday,10,0.0,1.0
"-37.81453005580256, 144.982732044596",Sunday,8,0.0,1.0
"-37.81453864949547, 144.97364818545256",Sunday,12,0.0,1.0
"-37.81453906008801, 144.93992259354616",Sunday,13,1.0,0.0
"-37.81454468905473, 144.96048836532592",Sunday,12,0.0,1.0
"-37.81454555624267, 144.96949846915024",Sunday,12,0.0,1.0
"-37.814549626195195, 144.96889803832212",Tuesday,4,0.0,1.0
"-37.81455359181117, 144.97162526489717",Tuesday,9,1.0,0.0
"-37.814563533541275, 144.97356281055005",Sunday,12,0.0,1.0
"-37.814567458989146, 144.96942272705792",Thursday,21,0.0,1.0
"-37.81456816526176, 144.9604991544885",Sunday,11,0.0,1.0
"-37.8145733924308, 144.9689087192393",Tuesday,3,1.0,0.0
"-37.81457508332559, 144.9718048322021",Sunday,12,0.0,1.0
"-37.81458134662349, 144.98272325584662",Sunday,6,0.0,1.0
"-37.81458368309481, 144.9746548648552",Friday,2,0.0,1.0
"-37.81458906314437, 144.96934803852986",Sunday,12,0.0,1.0
"-37.81459020510866, 144.9399536030092",Sunday,11,0.0,1.0
"-37.814591870731306, 144.96051006398574",Sunday,13,0.0,1.0
"-37.81461555956702, 144.9731893941032",Friday,8,1.0,0.0
"-37.81461561800986, 144.96052093421125",Sunday,11,0.0,1.0
"-37.81462230642892, 144.969796640633",Sunday,11,1.0,0.0
"-37.81462863578952, 144.97165950326007",Sunday,12,1.0,0.0
"-37.81463150943003, 144.9733306404806",Sunday,12,0.0,1.0
"-37.81463159817649, 144.98271464819362",Saturday,6,1.0,0.0
"-37.81463216325314, 144.97183139102785",Sunday,13,0.0,1.0
"-37.81463432710466, 144.97312534133457",Saturday,0,1.0,0.0
"-37.81463780356575, 144.97467993748148",Sunday,11,0.0,1.0
"-37.814641173654124, 144.96973279671252",Sunday,13,0.0,1.0
"-37.81465095084691, 144.97326405962872",Sunday,13,0.0,1.0
"-37.81465306101049, 144.97306143224944",Wednesday,15,0.0,1.0
"-37.81466005318016, 144.96966893823412",Sunday,11,0.0,1.0
"-37.81467934569682, 144.97168311086494",Sunday,13,1.0,0.0
"-37.81469213907302, 144.97470510774372",Tuesday,12,0.0,1.0
"-37.81470252321151, 144.96952517898953",Sunday,11,0.0,1.0
"-37.81472462019704, 144.96945071458146",Sunday,12,0.0,1.0
"-37.814730044095555, 144.9717067058268",Sunday,13,0.0,1.0
"-37.814735754833876, 144.98269673717078",Sunday,11,0.0,1.0
"-37.814745417633205, 144.97472978891713",Tuesday,19,1.0,0.0
"-37.814787265731965, 144.98268791524254",Sunday,12,0.0,1.0
"-37.81479710903639, 144.97475350253134",Sunday,13,0.0,1.0
"-37.814820906790246, 144.96855784841813",Sunday,11,0.0,1.0
"-37.81483554958113, 144.97263301776957",Sunday,6,0.0,1.0
"-37.814837074305586, 144.96143116050925",Tuesday,21,1.0,0.0
"-37.8148396343282, 144.96849391253153",Sunday,13,0.0,1.0
"-37.814839857086824, 144.98267889331953",Sunday,10,0.0,1.0
"-37.814846746523614, 144.97477537635376",Sunday,9,0.0,1.0
"-37.81485580794158, 144.97256378506663",Thursday,11,0.0,1.0
"-37.81485602295078, 144.96136597236844",Tuesday,22,1.0,0.0
"-37.8148583618696, 144.96842999036193",Sunday,13,0.0,1.0
"-37.81487711702359, 144.9683660160545",Sunday,11,0.0,1.0
"-37.81489155405967, 144.9826700483063",Sunday,11,0.0,1.0
"-37.814894823757236, 144.97479681112435",Sunday,13,0.0,1.0
"-37.814895832137886, 144.96830203829683",Sunday,11,0.0,1.0
"-37.81489782697739, 144.96122156909234",Wednesday,22,1.0,0.0
"-37.81491466165707, 144.96823782973135",Sunday,12,0.0,1.0
"-37.81492715247235, 144.96874994815795",Sunday,11,1.0,0.0
"-37.81493352939281, 144.96817353069463",Sunday,12,0.0,1.0
"-37.814942583635045, 144.9826613011867",Sunday,7,0.0,1.0
"-37.81494616789481, 144.97482067810614",Sunday,7,0.0,1.0
"-37.81494900164732, 144.96867536034765",Sunday,13,0.0,1.0
"-37.81495228178069, 144.96810964800756",Sunday,12,0.0,1.0
"-37.814969077124395, 144.9686066197323",Sunday,8,0.0,1.0
"-37.814987607190886, 144.9685434667755",Sunday,9,1.0,0.0
"-37.81499391964768, 144.98265248529412",Sunday,7,0.0,1.0
"-37.81500840252868, 144.967917849204",Sunday,12,0.0,1.0
"-37.81501740687624, 144.9684421673731",Sunday,11,0.0,1.0
"-37.815027134564744, 144.96785393251673",Sunday,13,0.0,1.0
"-37.81503490169031, 144.96838251781696",Sunday,11,0.0,1.0
"-37.81504519948656, 144.9826436998707",Sunday,6,1.0,0.0
"-37.81504586009345, 144.96779000312512",Sunday,11,0.0,1.0
"-37.81505364804086, 144.9683187548285",Sunday,12,0.0,1.0
"-37.81506459313497, 144.96772608979657",Sunday,10,1.0,0.0
"-37.8150723824405, 144.96825477799052",Sunday,12,0.0,1.0
"-37.81508331085854, 144.9676622616073",Sunday,11,1.0,0.0
"-37.81508734335914, 144.9691501666219",Sunday,12,0.0,1.0
"-37.81509112984568, 144.96819081988335",Sunday,13,0.0,1.0
"-37.81509710741602, 144.9826348354086",Sunday,8,0.0,1.0
"-37.815097818496255, 144.96903352940598",Sunday,13,0.0,1.0
"-37.815102962244424, 144.96759522720404",Sunday,13,1.0,0.0
"-37.81510974607741, 144.968126888427",Sunday,12,0.0,1.0
"-37.81510981537058, 144.96916026032682",Sunday,11,0.0,1.0
"-37.815128610767, 144.96806244045393",Sunday,11,0.0,1.0
"-37.81512930115561, 144.97162362345705",Sunday,11,0.0,1.0
"-37.81513201737133, 144.96917035439546",Sunday,13,1.0,0.0
"-37.81514510753681, 144.96905555985558",Sunday,11,0.0,1.0
"-37.815147629452596, 144.96799743934574",Sunday,13,0.0,1.0
"-37.8151480782986, 144.9715596578746",Sunday,13,0.0,1.0
"-37.815148933119175, 144.98262594617208",Sunday,7,0.0,1.0
"-37.81515350387129, 144.96917989417204",Sunday,12,0.0,1.0
"-37.815164498515514, 144.96738537228407",Sunday,13,0.0,1.0
"-37.815166479569896, 144.96793309081687",Sunday,12,0.0,1.0
"-37.81516717307889, 144.96090287882657",Thursday,2,0.0,1.0
"-37.81516742677178, 144.97149395321327",Sunday,13,0.0,1.0
"-37.815184334070054, 144.96731797565894",Sunday,11,0.0,1.0
"-37.81518520397381, 144.9678692404943",Sunday,13,0.0,1.0
"-37.81519586057043, 144.96907916470437",Sunday,12,0.0,1.0
"-37.81520098705904, 144.98261701026485",Sunday,12,0.0,1.0
"-37.81520998207401, 144.96723211000312",Sunday,13,0.0,1.0
"-37.815222016904535, 144.96092831329668",Friday,11,0.0,1.0
"-37.81522806872016, 144.9671703298716",Sunday,13,0.0,1.0
"-37.815243191850584, 144.96910117534844",Sunday,11,0.0,1.0
"-37.81524676144919, 144.96710639909247",Sunday,12,0.0,1.0
"-37.81525249648016, 144.9826082303527",Sunday,10,1.0,0.0
"-37.81527606682237, 144.96700621790194",Sunday,13,0.0,1.0
"-37.815287626783736, 144.96330614662787",Sunday,13,1.0,0.0
"-37.815301568828914, 144.96691916880764",Sunday,11,0.0,1.0
"-37.81530361097951, 144.98259945779967",Sunday,9,0.0,1.0
"-37.81533098213401, 144.96315750135415",Sunday,10,0.0,1.0
"-37.81534931281213, 144.96309504840912",Sunday,9,1.0,0.0
"-37.81535520171211, 144.98259065288153",Sunday,11,1.0,0.0
"-37.81536750040925, 144.96303304681143",Sunday,13,1.0,0.0
"-37.81538526129633, 144.9629727358269",Sunday,10,1.0,0.0
"-37.81540711679997, 144.98258175058874",Sunday,12,0.0,1.0
"-37.81541429710724, 144.9691808278567",Sunday,12,1.0,0.0
"-37.81543475239084, 144.9593542613512",Sunday,10,0.0,1.0
"-37.81545864733447, 144.98257289243057",Sunday,7,0.0,1.0
"-37.815460746251276, 144.9692024722899",Sunday,13,1.0,0.0
"-37.815477126005604, 144.96286604401126",Sunday,13,0.0,1.0
"-37.81548431361455, 144.95861279393944",Sunday,13,0.0,1.0
"-37.81550058691079, 144.9585546021399",Sunday,13,0.0,1.0
"-37.815510581746764, 144.98256403465405",Sunday,9,1.0,0.0
"-37.81551154694961, 144.9692260649376",Sunday,13,0.0,1.0
"-37.81552660247816, 144.96269877977673",Sunday,13,0.0,1.0
"-37.81554409557444, 144.96263918833716",Sunday,13,1.0,0.0
"-37.815562164585664, 144.96924970540266",Sunday,13,0.0,1.0
"-37.8155632882135, 144.95890808331364",Sunday,8,0.0,1.0
"-37.81558328300279, 144.95883870189178",Sunday,9,0.0,1.0
"-37.81558445424304, 144.96096722232483",Sunday,13,1.0,0.0
"-37.815591768624046, 144.96084552253814",Sunday,11,0.0,1.0
"-37.815598186166916, 144.97002596589294",Sunday,13,0.0,1.0
"-37.815601431880836, 144.95877570465595",Sunday,11,0.0,1.0
"-37.81561077430453, 144.9609792980063",Sunday,13,0.0,1.0
"-37.81561155412429, 144.96240712629918",Sunday,13,0.0,1.0
"-37.81561294811235, 144.96927326378915",Sunday,13,0.0,1.0
"-37.815616760930396, 144.9699622682448",Thursday,8,0.0,1.0
"-37.81561942220297, 144.9587132570325",Tuesday,4,0.0,1.0
"-37.81562276049732, 144.95443871288336",Wednesday,1,0.0,1.0
"-37.81563017188824, 144.9623430935534",Sunday,12,0.0,1.0
"-37.81563682178842, 144.95865296609833",Saturday,9,1.0,0.0
"-37.815637286069745, 144.96099145074135",Sunday,12,0.0,1.0
"-37.815645480403646, 144.96087041827332",Sunday,7,0.0,1.0
"-37.8156566520518, 144.96982565810208",Wednesday,5,0.0,1.0
"-37.81569919556521, 144.96089530142967",Sunday,12,0.0,1.0
"-37.815725804409745, 144.96201518594745",Sunday,11,0.0,1.0
"-37.81573920140633, 144.9453783334325",Sunday,12,0.0,1.0
"-37.81574455575317, 144.96195137966743",Sunday,11,0.0,1.0
"-37.81575290778576, 144.96092019720967",Sunday,12,0.0,1.0
"-37.81575818328051, 144.96535560214744",Sunday,11,1.0,0.0
"-37.815763669140935, 144.9618859187729",Sunday,13,0.0,1.0
"-37.815765325423385, 144.9728758353579",Sunday,13,0.0,1.0
"-37.81577920390957, 144.96528428878688",Sunday,13,0.0,1.0
"-37.81578222875504, 144.96182285140975",Sunday,13,0.0,1.0
"-37.81578393515007, 144.97281184324999",Sunday,11,0.0,1.0
"-37.81579106846584, 144.94540124033927",Tuesday,5,1.0,0.0
"-37.81580258932075, 144.97274792790932",Sunday,10,0.0,1.0
"-37.81580552679101, 144.9609445799225",Sunday,12,1.0,0.0
"-37.81582116124278, 144.97268387669027",Sunday,13,0.0,1.0
"-37.8158429355214, 144.94542414784388",Tuesday,5,1.0,0.0
"-37.81584843572429, 144.96159640606774",Sunday,11,0.0,1.0
"-37.81585666180969, 144.96096829718877",Monday,20,0.0,1.0
"-37.815859655649945, 144.96962898624355",Sunday,13,0.0,1.0
"-37.81586407512988, 144.95727504574052",Sunday,6,1.0,0.0
"-37.8158671110984, 144.961532339806",Tuesday,4,1.0,0.0
"-37.81587339567721, 144.96551600146694",Wednesday,23,1.0,0.0
"-37.815892260608635, 144.9654515548818",Thursday,1,0.0,1.0
"-37.815908054657584, 144.96965123731835",Sunday,7,1.0,0.0
"-37.8159107017494, 144.96538744147296",Wednesday,23,1.0,0.0
"-37.815916049710665, 144.95709497508267",Sunday,13,0.0,1.0
"-37.81593305637722, 144.95703614472023",Sunday,13,0.0,1.0
"-37.81593653016311, 144.9647463746411",Sunday,13,0.0,1.0
"-37.815952036044884, 144.95697029322807",Sunday,13,0.0,1.0
"-37.8159552792182, 144.96468246233997",Sunday,13,1.0,0.0
"-37.81595891567474, 144.96967488875265",Sunday,13,0.0,1.0
"-37.81597029060062, 144.9694342944236",Sunday,13,0.0,1.0
"-37.815970696732634, 144.95690582031767",Sunday,12,0.0,1.0
"-37.81597589669934, 144.96461217547073",Sunday,13,0.0,1.0
"-37.815989312850924, 144.95684123123507",Sunday,12,0.0,1.0
"-37.815997166958276, 144.9686962055173",Friday,1,0.0,1.0
"-37.81599840255207, 144.96453548362558",Sunday,12,0.0,1.0
"-37.816001256997616, 144.96507840798898",Sunday,8,1.0,0.0
"-37.81600135398523, 144.97517568309578",Sunday,7,0.0,1.0
"-37.816006232236916, 144.97521140001442",Thursday,22,0.0,1.0
"-37.816010859221436, 144.9752452716608",Wednesday,0,0.0,1.0
"-37.81601454920161, 144.96970070161825",Sunday,10,0.0,1.0
"-37.816016990480485, 144.96862795159677",Friday,2,0.0,1.0
"-37.81602026109468, 144.97531410319112",Thursday,7,0.0,1.0
"-37.816020983773086, 144.9644587885271",Sunday,13,0.0,1.0
"-37.816023578231906, 144.96500119446284",Sunday,13,0.0,1.0
"-37.81602703957237, 144.95727462615082",Sunday,13,0.0,1.0
"-37.81603681350178, 144.96855969820953",Wednesday,22,1.0,0.0
"-37.8160435145096, 144.9643821131246",Sunday,12,1.0,0.0
"-37.81604530750404, 144.9649264513069",Sunday,10,1.0,0.0
"-37.816056636061404, 144.96849144535554",Tuesday,3,0.0,1.0
"-37.81607153982473, 144.96080982076225",Sunday,11,0.0,1.0
"-37.81607479216211, 144.96972864047393",Sunday,13,0.0,1.0
"-37.8160785137767, 144.9694841522899",Sunday,10,1.0,0.0
"-37.816091629688714, 144.96476635648838",Sunday,11,1.0,0.0
"-37.816093877872106, 144.9758571729573",Sunday,11,0.0,1.0
"-37.81610354289879, 144.97592503342088",Sunday,11,0.0,1.0
"-37.816117265402454, 144.96467789773158",Sunday,13,0.0,1.0
"-37.81613310227557, 144.9695092772621",Sunday,13,0.0,1.0
"-37.816135024219605, 144.96975660668517",Tuesday,0,1.0,0.0
